Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
7099.0,50657.0,2011-12-18,High,40.0,315.45,0.01,Regular Air,-305.877,7.38,11.51,Aleksandra Gannaway,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC Plastic Binding Combs,Small Box,0.36,2011-12-19
7100.0,50657.0,2011-12-18,High,16.0,60.02,0.1,Express Air,0.9399999999999995,3.71,1.93,Aleksandra Gannaway,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Wrap Bag,0.35,2011-12-20
7101.0,50657.0,2011-12-18,High,49.0,7413.29,0.01,Delivery Truck,1148.23,150.98,16.01,Aleksandra Gannaway,New Brunswick,Atlantic,Corporate,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7,2011-12-20
7108.0,50725.0,2010-11-23,Medium,19.0,2441.1405,0.05,Regular Air,261.96299999999997,155.99,8.99,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,R280,Small Box,0.55,2010-11-25
7170.0,51175.0,2012-08-14,High,28.0,1135.24,0.06,Regular Air,271.81,41.71,4.5,Katherine Hughes,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Small Box,0.56,2012-08-14
7171.0,51175.0,2012-08-14,High,3.0,2136.93,0.04,Regular Air,-2297.48,699.99,24.49,Katherine Hughes,New Brunswick,Atlantic,Consumer,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,2012-08-15
7174.0,51202.0,2012-04-13,High,4.0,30.89,0.06,Regular Air,-19.55,5.78,7.64,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),Small Box,0.36,2012-04-15
7175.0,51202.0,2012-04-13,High,34.0,170.46,0.1,Regular Air,-104.35,5.28,5.66,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,2012-04-14
7213.0,51488.0,2010-05-02,High,31.0,1561.96,0.03,Regular Air,119.92,50.98,13.66,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,Eureka The Boss® Cordless Rechargeable Stick Vac,Small Box,0.58,2010-05-03
7271.0,51873.0,2009-05-06,High,29.0,265.92,0.04,Regular Air,79.67,9.11,2.15,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,2009-05-06
7397.0,52711.0,2011-09-23,Not Specified,7.0,220.79,0.0,Regular Air,-91.51,30.97,4.0,Aimee Bixby,New Brunswick,Atlantic,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74,2011-09-25
7398.0,52711.0,2011-09-23,Not Specified,41.0,755.19,0.0,Regular Air,81.44,17.67,8.99,Aimee Bixby,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2011-09-25
7460.0,53222.0,2009-10-19,Low,2.0,21.71,0.07,Regular Air,-15.13,6.48,9.54,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 1905,Small Box,0.37,2009-10-19
7568.0,54146.0,2010-10-18,Low,3.0,124.75,0.06,Regular Air,-112.64,40.96,1.99,Laurel Elliston,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,Fuji 5.2GB DVD-RAM,Small Pack,0.55,2010-10-23
7646.0,54791.0,2012-12-20,High,27.0,1087.58,0.01,Regular Air,514.45,39.89,3.04,Lisa DeCherney,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Wrap Bag,0.53,2012-12-21
7647.0,54791.0,2012-12-20,High,42.0,4273.35,0.07,Regular Air,-892.03,101.41,35.0,Lisa DeCherney,New Brunswick,Atlantic,Corporate,Office Supplies,Storage & Organization,Tennsco Regal Shelving Units,Large Box,0.82,2012-12-22
7723.0,55335.0,2012-09-15,Not Specified,30.0,8684.23,0.05,Delivery Truck,1488.77,280.98,35.67,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,2012-09-17
7759.0,55525.0,2009-05-08,Low,1.0,291.4,0.06,Regular Air,-763.16,300.97,7.18,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box,0.48,2009-05-08
7790.0,55746.0,2009-06-30,Not Specified,29.0,324.75,0.07,Regular Air,-36.87,11.29,5.03,Georgia Rosenberg,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,X-Rack™ File for Hanging Folders,Small Box,0.59,2009-07-02
7967.0,56960.0,2009-08-06,High,48.0,2784.8295,0.01,Express Air,788.292,65.99,4.2,Jim Epp,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,5170,Small Box,0.59,2009-08-08
7977.0,57059.0,2011-06-01,Medium,50.0,212.12,0.01,Regular Air,-154.62900000000002,3.98,5.26,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,0.38,2011-06-03
7978.0,57059.0,2011-06-01,Medium,25.0,2455.54,0.03,Regular Air,1361.88,98.31,0.49,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Small Box,0.36,2011-06-03
8067.0,57568.0,2010-06-17,Not Specified,38.0,592.54,0.07,Regular Air,282.11,15.67,1.39,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38,2010-06-19
8100.0,57798.0,2012-09-15,High,20.0,3050.81,0.01,Delivery Truck,-124.04,140.98,36.09,Nora Price,New Brunswick,Atlantic,Small Business,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,2012-09-16
8147.0,58273.0,2010-06-20,High,31.0,244.9,0.08,Regular Air,-61.14,8.46,3.62,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,2010-06-20
8210.0,58693.0,2009-10-21,Low,50.0,876.64,0.0,Regular Air,-126.684,15.99,13.18,Bruce Stewart,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2009-10-25
8228.0,58818.0,2009-04-15,Critical,41.0,998.05,0.01,Regular Air,391.14,22.98,1.99,James Galang,New Brunswick,Atlantic,Consumer,Technology,Computer Peripherals,"Memorex 80 Minute CD-R, 30/Pack",Small Pack,0.46,2009-04-16
8229.0,58818.0,2009-04-15,Critical,20.0,4353.02,0.1,Delivery Truck,661.77,226.67,28.16,James Galang,New Brunswick,Atlantic,Consumer,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,2009-04-17
8277.0,59171.0,2011-09-12,Medium,39.0,105.07,0.08,Regular Air,9.11,2.88,0.7,Phillip Breyer,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,2011-09-13
8301.0,59271.0,2011-04-25,Not Specified,40.0,630.38,0.02,Express Air,-186.77,14.81,13.32,Lynn Smith,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Small Box,0.43,2011-04-26
8302.0,59271.0,2011-04-25,Not Specified,23.0,144.03,0.02,Regular Air,-37.04,5.98,5.2,Lynn Smith,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 1992,Small Box,0.36,2011-04-27
8347.0,59680.0,2012-06-18,Critical,15.0,17.77,0.05,Regular Air,-37.67,0.99,2.96,Katherine Hughes,New Brunswick,Atlantic,Consumer,Technology,Computer Peripherals,"Sony IBM Color Diskettes, 25/Pack",Small Pack,0.61,2012-06-19
17.0,97.0,2010-01-28,Medium,26.0,75.57,0.03,Regular Air,28.24,2.89,0.5,Craig Yedwab,Yukon,Yukon,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38,2010-01-29
54.0,323.0,2009-03-25,Critical,20.0,108.09,0.07,Regular Air,25.76,5.68,1.39,Dario Medina,Yukon,Yukon,Small Business,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,2009-03-27
55.0,323.0,2009-03-25,Critical,2.0,55.34,0.06,Regular Air,-31.24,22.84,11.54,Dario Medina,Yukon,Yukon,Small Business,Office Supplies,Paper,Xerox 1964,Small Box,0.39,2009-03-27
173.0,1095.0,2011-08-21,Medium,28.0,142.18,0.07,Regular Air,-50.14,4.98,4.72,Ed Braxton,Yukon,Yukon,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2011-08-23
367.0,2562.0,2012-07-31,Critical,28.0,64.82,0.02,Regular Air,-32.03,2.12,1.99,Cindy Chapman,Yukon,Yukon,Consumer,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack,0.55,2012-08-03
368.0,2562.0,2012-07-31,Critical,6.0,77.6,0.08,Regular Air,-37.07,11.34,11.25,Cindy Chapman,Yukon,Yukon,Consumer,Office Supplies,Paper,Staples 1 Part Blank Computer Paper,Small Box,0.36,2012-08-02
369.0,2562.0,2012-07-31,Critical,17.0,821.18,0.04,Express Air,308.63,48.91,5.81,Cindy Chapman,Yukon,Yukon,Consumer,Office Supplies,Paper,Xerox 1891,Small Box,0.38,2012-08-01
600.0,4099.0,2012-08-20,Critical,42.0,1691.51,0.08,Regular Air,285.16,42.76,6.22,Ed Braxton,Yukon,Yukon,Consumer,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",Small Box,,2012-08-21
601.0,4099.0,2012-08-20,Critical,12.0,122.93,0.04,Regular Air,-6.83,9.78,5.76,Ed Braxton,Yukon,Yukon,Consumer,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,0.35,2012-08-23
602.0,4099.0,2012-08-20,Critical,4.0,47.86,0.0,Regular Air,-17.32,9.48,7.29,Ed Braxton,Yukon,Yukon,Consumer,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Small Pack,0.45,2012-08-21
603.0,4099.0,2012-08-20,Critical,39.0,3607.8504999999996,0.05,Regular Air,784.4939999999999,110.99,8.99,Ed Braxton,Yukon,Yukon,Consumer,Technology,Telephones and Communication,LX 677,Small Box,0.57,2012-08-22
770.0,5509.0,2009-04-07,Low,11.0,68.46,0.02,Regular Air,-22.48,5.58,5.3,Ashley Jarboe,Yukon,Yukon,Home Office,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,2009-04-12
771.0,5509.0,2009-04-07,Low,21.0,885.23,0.03,Regular Air,78.98,40.89,18.98,Ashley Jarboe,Yukon,Yukon,Home Office,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,2009-04-14
1107.0,8132.0,2009-05-14,Low,46.0,229.35,0.08,Express Air,-165.45,4.89,4.93,Benjamin Farhat,Yukon,Yukon,Home Office,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,2009-05-14
1108.0,8132.0,2009-05-14,Low,45.0,294.86,0.07,Regular Air,-141.12,6.68,6.92,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1898,Small Box,0.37,2009-05-21
1209.0,8868.0,2009-01-28,Low,3.0,190.45,0.02,Regular Air,-44.05,59.98,3.99,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,2009-02-06
1210.0,8868.0,2009-01-28,Low,34.0,179.99,0.03,Regular Air,-102.26950000000001,5.18,5.74,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,2009-02-01
1351.0,9857.0,2010-05-11,High,50.0,3615.8405000000002,0.03,Regular Air,1861.353,85.99,3.3,Bruce Degenhardt,Yukon,Yukon,Home Office,Technology,Telephones and Communication,Accessory20,Small Pack,0.37,2010-05-13
1407.0,10213.0,2011-02-17,High,12.0,464.57,0.04,Regular Air,-79.18,39.98,4.0,Dianna Vittorini,Yukon,Yukon,Corporate,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,2011-02-19
1505.0,10884.0,2009-11-25,Low,24.0,2525.9874999999997,0.09,Regular Air,416.673,125.99,8.99,Cindy Chapman,Yukon,Yukon,Consumer,Technology,Telephones and Communication,SC7868i,Small Box,0.55,2009-12-02
1638.0,11843.0,2009-07-17,Medium,42.0,4993.42,0.03,Delivery Truck,190.14,119.99,56.14,Cindy Chapman,Yukon,Yukon,Consumer,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,2009-07-19
1639.0,11843.0,2009-07-17,Medium,9.0,1059.3,0.05,Regular Air,67.59999999999992,115.79,1.99,Cindy Chapman,Yukon,Yukon,Consumer,Technology,Computer Peripherals,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Small Pack,0.49,2009-07-19
1679.0,12099.0,2009-09-11,Critical,1.0,17.59,0.06,Express Air,10.85,2.61,0.5,Cindy Stewart,Yukon,Yukon,Corporate,Office Supplies,Labels,Avery 479,Small Box,0.39,2009-09-11
1680.0,12099.0,2009-09-11,Critical,48.0,308.81,0.01,Regular Air,128.28,6.35,1.02,Cindy Stewart,Yukon,Yukon,Corporate,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Wrap Bag,0.39,2009-09-13
1726.0,12418.0,2012-02-18,Not Specified,38.0,299.01,0.09,Regular Air,-142.86,7.98,6.5,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,Iris Project Case,Medium Box,0.59,2012-02-20
1944.0,13923.0,2012-07-08,High,39.0,220.09,0.04,Regular Air,-1795.74,4.48,49.0,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,2012-07-10
1945.0,13923.0,2012-07-08,High,49.0,1220.23,0.0,Regular Air,172.62,22.84,11.54,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1964,Small Box,0.39,2012-07-09
1946.0,13923.0,2012-07-08,High,27.0,6152.8,0.04,Delivery Truck,554.55,225.02,28.66,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,Tennsco Double-Tier Lockers,Jumbo Drum,0.72,2012-07-10
2028.0,14439.0,2012-08-30,High,27.0,1428.64,0.09,Regular Air,494.26,54.96,10.75,Cindy Stewart,Yukon,Yukon,Corporate,Office Supplies,Paper,Xerox 1940,Small Box,0.36,2012-08-31
2310.0,16643.0,2010-04-11,Low,40.0,312.63,0.01,Regular Air,167.3,7.31,0.49,Quincy Jones,Yukon,Yukon,Home Office,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,2010-04-15
2311.0,16643.0,2010-04-11,Low,46.0,441.4,0.06,Regular Air,146.04,10.06,2.06,Quincy Jones,Yukon,Yukon,Home Office,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag,0.39,2010-04-15
2337.0,16807.0,2012-01-15,Medium,48.0,1585.6,0.08,Regular Air,632.13,35.44,4.92,Quincy Jones,Yukon,Yukon,Small Business,Office Supplies,Paper,Staples Colored Bar Computer Paper,Small Box,0.38,2012-01-16
2338.0,16807.0,2012-01-15,Medium,30.0,215.85,0.09,Regular Air,60.95,7.4,1.71,Quincy Jones,Yukon,Yukon,Small Business,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Wrap Bag,0.4,2012-01-17
2342.0,16864.0,2012-10-29,Not Specified,42.0,12837.11,0.05,Delivery Truck,1881.76,320.64,43.57,Cindy Chapman,Yukon,Yukon,Consumer,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Jumbo Box,0.63,2012-10-29
2494.0,18147.0,2009-07-17,Not Specified,42.0,82.03,0.0,Regular Air,-15.5595,1.88,1.49,Bruce Degenhardt,Yukon,Yukon,Home Office,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,2009-07-18
2495.0,18147.0,2009-07-17,Not Specified,50.0,290.91,0.06,Regular Air,-108.19,5.78,5.67,Bruce Degenhardt,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1978,Small Box,0.36,2009-07-18
2617.0,18918.0,2012-10-27,Not Specified,7.0,6362.94,0.1,Regular Air,-221.7804,999.99,13.99,Quincy Jones,Yukon,Yukon,Corporate,Technology,Office Machines,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Medium Box,0.36,2012-10-28
2618.0,18919.0,2009-06-28,Low,39.0,739.28,0.0,Regular Air,43.97,17.52,8.17,Rob Williams,Yukon,Yukon,Home Office,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,Medium Box,0.5,2009-07-03
2638.0,19104.0,2010-08-10,High,48.0,5085.907,0.03,Regular Air,1366.686,125.99,8.08,Quincy Jones,Yukon,Yukon,Small Business,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,2010-08-12
2659.0,19207.0,2012-03-15,Not Specified,23.0,66.02,0.1,Regular Air,10.88,3.08,0.99,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Labels,Avery 511,Small Box,0.37,2012-03-17
2660.0,19207.0,2012-03-15,Not Specified,11.0,15.53,0.0,Regular Air,-5.92,1.26,0.7,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,2012-03-16
2747.0,19840.0,2010-05-24,Critical,25.0,8270.57,0.08,Delivery Truck,2851.46,400.97,48.26,Dianna Vittorini,Yukon,Yukon,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,2010-05-27
2760.0,19943.0,2009-11-24,Critical,16.0,1959.92,0.07,Delivery Truck,-374.96,124.49,51.94,Benjamin Patterson,Yukon,Yukon,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2009-11-25
2765.0,20002.0,2012-08-12,Medium,9.0,41.03,0.1,Regular Air,-30.47,4.77,2.39,Dianna Vittorini,Yukon,Yukon,Corporate,Technology,Computer Peripherals,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Small Pack,0.72,2012-08-13
2778.0,20066.0,2012-09-02,Critical,3.0,40.79,0.02,Regular Air,-11.69,11.58,5.72,Anna Chung,Yukon,Yukon,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,2012-09-03
2779.0,20066.0,2012-09-02,Critical,16.0,524.25,0.0,Regular Air,124.18,30.98,8.74,Anna Chung,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1979,Small Box,0.4,2012-09-04
2859.0,20615.0,2012-04-15,Medium,29.0,151.09,0.02,Express Air,4.59,4.76,3.01,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",Wrap Bag,0.36,2012-04-16
2892.0,20864.0,2011-12-06,High,19.0,251.45,0.06,Regular Air,90.0,13.4,4.95,Dianna Vittorini,Yukon,Yukon,Corporate,Furniture,Office Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Small Pack,0.37,2011-12-08
2893.0,20868.0,2010-10-09,Low,9.0,1609.19,0.03,Regular Air,188.91,178.47,19.99,Rob Williams,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55,2010-10-16
2983.0,21541.0,2009-10-08,Not Specified,43.0,3044.7,0.04,Delivery Truck,-78.36,70.98,26.74,Quincy Jones,Yukon,Yukon,Corporate,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,2009-10-10
3158.0,22661.0,2010-09-26,Not Specified,11.0,18.26,0.05,Regular Air,-3.89,1.68,0.7,Dianna Vittorini,Yukon,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Newell 308,Wrap Bag,0.6,2010-09-29
3162.0,22689.0,2011-10-09,Low,39.0,2405.0,0.1,Regular Air,696.17,67.84,0.99,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Small Box,0.58,2011-10-11
3263.0,23361.0,2010-07-03,Critical,2.0,3.23,0.06,Regular Air,-2.73,1.26,0.7,Benjamin Patterson,Yukon,Yukon,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,2010-07-04
3264.0,23361.0,2010-07-03,Critical,36.0,2861.66,0.04,Regular Air,-921.68,80.98,35.0,Benjamin Patterson,Yukon,Yukon,Corporate,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,2010-07-04
3265.0,23361.0,2010-07-03,Critical,7.0,373.2775,0.07,Regular Air,-204.93,65.99,5.26,Benjamin Patterson,Yukon,Yukon,Corporate,Technology,Telephones and Communication,8860,Small Box,0.56,2010-07-03
3273.0,23396.0,2010-06-18,Low,30.0,11481.03,0.08,Delivery Truck,2799.65,399.98,12.06,Quincy Jones,Yukon,Yukon,Home Office,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,Jumbo Box,0.56,2010-06-20
3278.0,23427.0,2011-08-08,Low,30.0,442.76,0.09,Regular Air,-17.112000000000002,15.01,8.4,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Small Box,0.39,2011-08-15
3279.0,23427.0,2011-08-08,Low,22.0,2684.98,0.03,Regular Air,1115.1405,120.98,9.07,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,2011-08-17
3323.0,23751.0,2009-03-18,Medium,44.0,10364.36,0.01,Delivery Truck,1049.03,220.98,64.66,Ricardo Block,Yukon,Yukon,Corporate,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2009-03-19
3348.0,23943.0,2011-06-23,Critical,24.0,376.53,0.03,Regular Air,3.44,15.94,5.45,Cindy Stewart,Yukon,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55,2011-06-25
3450.0,24608.0,2012-08-14,Medium,50.0,197.36,0.07,Regular Air,-43.5045,4.18,2.99,Quincy Jones,Yukon,Yukon,Home Office,Office Supplies,Binders and Binder Accessories,Avery® Durable Slant Ring Binders With Label Holder,Small Box,0.37,2012-08-15
3579.0,25507.0,2009-08-05,Not Specified,8.0,555.2,0.06,Regular Air,-267.86,64.65,35.0,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8,2009-08-06
3580.0,25509.0,2009-05-22,Critical,43.0,212.28,0.06,Regular Air,-103.224,4.98,4.95,Quincy Jones,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,2009-05-24
3631.0,25952.0,2010-09-04,High,50.0,2864.1005,0.03,Regular Air,697.8240000000001,65.99,8.99,Ed Braxton,Yukon,Yukon,Home Office,Technology,Telephones and Communication,i270,Small Box,0.55,2010-09-05
3680.0,26336.0,2012-05-26,High,39.0,1516.82,0.1,Regular Air,-83.28,40.98,6.5,Benjamin Farhat,Yukon,Yukon,Home Office,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74,2012-05-28
3681.0,26336.0,2012-05-26,High,45.0,2752.68,0.04,Regular Air,430.32,62.18,12.78,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,"Fellowes Mobile File Cart, Black",Small Box,0.58,2012-05-27
